QUEST_UNUSED_20151001_000739	마군주 마르녹스 처치	마군주 마르녹스 처치				
QUEST_UNUSED_20151001_000741	아무것도 얻지 못했습니다	아무것도 얻지 못했습니다				
QUEST_UNUSED_20151016_000742	어라, 너는 그 유명한 계시자 맞지?{nl}흠.. 제안할 게 있는데 말야. 너. 나와 같이 일해보지 않을래?{nl}	어라, 너는 그 유명한 계시자 맞지?{nl}흠.. 제안할 게 있는데 말야. 너. 나와 같이 일해보지 않을래?{nl}	QUEST_UNUSED_20151001_000401		어라. 너는 그 유명한 계시자 맞지?{nl}너도 대지의 요새에 관심이 있나보네.{nl}	도굴꾼 아만다
QUEST_UNUSED_20151016_000743	대지의 요새가 루클리스 군의 마지막 저항지였다는 건 알고 있지?{nl}하지만 그 뿐만이 아냐. 여기서부턴 비밀인데.. 그 전에 질문이 있어.{nl}	대지의 요새가 루클리스 군의 마지막 저항지였다는 건 알고 있지?{nl}하지만 그 뿐만이 아냐. 여기서부턴 비밀인데.. 그 전에 질문이 있어.{nl}	QUEST_UNUSED_20151001_000402		하지만 거긴 나라면 모를까, 왕국군이 많아서 그냥은 못들어가.{nl}자. 넌 누구 편이지?{nl}대지의 요새에 들어가고 싶거든 솔직하게 대답하는 게 좋을 거야.	도굴꾼 아만다
QUEST_UNUSED_20151016_000744	자. 넌 누구 편이지?{nl}왕국군? 아니면 칼리스 기사단?{nl}대답하기 싫으면 그냥 볼 일 보시던가.	자. 넌 누구 편이지?{nl}왕국군? 아니면 칼리스 기사단?{nl}대답하기 싫으면 그냥 볼 일 보시던가.				도굴꾼 아만다
QUEST_UNUSED_20151016_000746	{nl}클레로스는 어느 영주 가문의 장자로 태어났다.{nl}그러나 계모의 자식에게 계승권을 빼앗기고 영지 밖으로 쫓겨나게 되었다.{nl}	{nl}클레로스는 어느 영주 가문의 장자로 태어났다.{nl}그러나 계모의 자식에게 계승권을 빼앗기고 영지 밖으로 쫓겨나게 되었다.{nl}				기둥에 적힌 글귀
QUEST_UNUSED_20151016_000747	실패만으로 가득찬 그의 삶은 이렇게 시작되었다.{nl}방황하던 그는 지인의 권유로 일자리를 찾아 떠났다.{nl}	실패만으로 가득찬 그의 삶은 이렇게 시작되었다.{nl}방황하던 그는 지인의 권유로 일자리를 찾아 떠났다.{nl}				기둥에 적힌 글귀
QUEST_UNUSED_20151016_000748	하지만 그건 클레로스를 팔아치우려는 계획이었다.{nl}그는 감금당한 채로 죽도록 일만 해야하는 노예로 전락하게 되었다.{nl}	하지만 그건 클레로스를 팔아치우려는 계획이었다.{nl}그는 감금당한 채로 죽도록 일만 해야하는 노예로 전락하게 되었다.{nl}				기둥에 적힌 글귀
QUEST_UNUSED_20151016_000749	그러던 도중 루클리스의 구원을 받아 노예의 삶에서 벗어날 수 있었다.{nl}하지만 평화로운 나날도 잠시 뿐이었다.{nl}	그러던 도중 루클리스의 구원을 받아 노예의 삶에서 벗어날 수 있었다.{nl}하지만 평화로운 나날도 잠시 뿐이었다.{nl}				기둥에 적힌 글귀
QUEST_UNUSED_20151016_000750	루클리스가 토벌되면서 그의 안식은 재난으로 변했던 것이다.	루클리스가 토벌되면서 그의 안식은 재난으로 변했던 것이다.				기둥에 적힌 글귀
QUEST_UNUSED_20151016_000751	{nl}기나긴 도주 생활은 계속되었다.{nl}일생에 성공한 일이라곤 하나도 없었다.{nl}	{nl}기나긴 도주 생활은 계속되었다.{nl}일생에 성공한 일이라곤 하나도 없었다.{nl}	QUEST_UNUSED_20151001_000449		{nl}{nl}기나긴 도주 생활은 고난으로 점철되어 정말 일생에 성공한 일이라고는 없는 삶을 살다가 결국에 그 마저 붙잡혀 칼레이마스로 수용되었습니다.	기둥에 적힌 글귀
QUEST_UNUSED_20151016_000752	그 마저 결국엔 붙잡혀 칼레이마스에 수감되었다.{nl}그 악명높은 감옥에서 무언가 희망이 있었다면 좋았으리라..{nl}	그 마저 결국엔 붙잡혀 칼레이마스에 수감되었다.{nl}그 악명높은 감옥에서 무언가 희망이 있었다면 좋았으리라..{nl}	QUEST_UNUSED_20151001_000450		{nl}그 악명높은 감옥에서 뭔가 희망이 있었다면 좋았겠지만, 그는 최후까지 그곳에서 고생을 하다가 죽었습니다.	기둥에 적힌 글귀
QUEST_UNUSED_20151016_000753	하지만 그는 그곳에서 고초를 겪다 끝내 생을 마감하고 말았다.	하지만 그는 그곳에서 고초를 겪다 끝내 생을 마감하고 말았다.				기둥에 적힌 글귀
QUEST_UNUSED_20151016_000754	{nl}여기서 이야기가 끝난다면 그저그런 인생 실패자의 이야기일 뿐이다.{nl}	{nl}여기서 이야기가 끝난다면 그저그런 인생 실패자의 이야기일 뿐이다.{nl}	QUEST_UNUSED_20151001_000452		{nl}{nl}여기서 끝난다면 그의 일생은 고난과 실패로 가득찬  삶이기는 해도 유일한 고역의 삶은 아니겠지만 일설에 의하면 그는 지금도 죽은 영혼의 상태로 마족에게 고문당하는 신세를 면치 못하고 있다고 합니다. 	기둥에 적힌 글귀
QUEST_UNUSED_20151016_000755	하지만 일설에 의하면 그는 지금도 마족에게 고문당하는 신세라고 한다.{nl}영혼인 채로 말이다.{nl}	하지만 일설에 의하면 그는 지금도 마족에게 고문당하는 신세라고 한다.{nl}영혼인 채로 말이다.{nl}	QUEST_UNUSED_20151001_000453		{nl}어떤 사람들은 그가 마족에게 이런 일을 당하고 있다는 사실 자체가 실은 그의 인생에 우리가 모르는 비밀한 사연이 있을 것이라 말하기도 합니다.	기둥에 적힌 글귀
QUEST_UNUSED_20151016_000756	때문에 그의 인생에 숨겨진 사연이 있을 것이라 말하는 사람들도 있다.{nl}그러나 어떤 사연인지 정확히 아는 사람은 아무도 없다.{nl}	때문에 그의 인생에 숨겨진 사연이 있을 것이라 말하는 사람들도 있다.{nl}그러나 어떤 사연인지 정확히 아는 사람은 아무도 없다.{nl}				기둥에 적힌 글귀
QUEST_UNUSED_20151016_000757	{nl}{nl}밤 하늘의 달을 쫓는 조그만 점을 찾아 보세요.{nl}그건 달을 향해 날아가는 럼펠스틸스킨이랍니다.{nl}	{nl}{nl}밤 하늘의 달을 쫓는 조그만 점을 찾아 보세요.{nl}그건 달을 향해 날아가는 럼펠스틸스킨이랍니다.{nl}	QUEST_UNUSED_20151001_000456		{nl}{nl}이것은 확실한 이야기는 아니지만 전설로 전해내려오는 이야기 가운데 하나입니다. 우리가 아는대로 럼펠스틸스킨은 리디아 샤펜과의 내기로 인해 달을 향해 긴 세월을 날아갔습니다. 	기둥에 새겨진 글귀
QUEST_UNUSED_20151016_000758	우리가 잘 아는 대로 럼펠스틸스킨은 리디아 샤펜과의 내기로 달을 향해 날아갔습니다.{nl}아주 오랜 세월을 말이지요.{nl}	우리가 잘 아는 대로 럼펠스틸스킨은 리디아 샤펜과의 내기로 달을 향해 날아갔습니다.{nl}아주 오랜 세월을 말이지요.{nl}	QUEST_UNUSED_20151001_000457		{nl}달에 도착하기까지 매우 긴 세월을 보내며 고생하여 비행을 했습니다. 그러나 마침내 달에 도착했을 때 럼펠스틸스킨은 중대한 문제를 발견했습니다. 자신이 타고 온 리디아 샤펜의 화살은 더 이상 화살이라고 부르기 어려울 정도의 상태가 되었습니다. 	기둥에 새겨진 글귀
QUEST_UNUSED_20151016_000759	달을 향해 중간 쯤 날아왔을 때, 럼펠스틸스킨은 소스라치게 놀랐습니다.{nl}자신이 타고 날아온 리디아 샤펜의 화살이 부숴지기 직전이었던 것이지요.	달을 향해 중간 쯤 날아왔을 때, 럼펠스틸스킨은 소스라치게 놀랐습니다.{nl}자신이 타고 날아온 리디아 샤펜의 화살이 부숴지기 직전이었던 것이지요.	QUEST_UNUSED_20151001_000458		방금전까지 자신이 타고(실은 자세만 탄 것이지 실제로는 그의 마력으로 날게한) 온 화살이 갑자기 부식을 심하게 받은 상태로 변한 사실은 그를 놀라게 만들었습니다.	기둥에 새겨진 글귀
QUEST_UNUSED_20151016_000760	{nl}럼펠스틸스킨은 자신이 속았다는 것을 알아챘습니다.{nl}물론 긴 시간이 흘렀으니 화살이 부숴질 만도 하겠지요.{nl}	{nl}럼펠스틸스킨은 자신이 속았다는 것을 알아챘습니다.{nl}물론 긴 시간이 흘렀으니 화살이 부숴질 만도 하겠지요.{nl}	QUEST_UNUSED_20151001_000460		{nl}{nl}물론 긴 시간이 흘렀으니 그럴 수도 있는 일이지만, 화살에서 몸을 떼고 막 달 표면에 화살을 박으려하자 그런 일이 일어났으니 럼펠스틸스킨으로서는 황당한 일이었습니다. 	기둥에 새겨진 글귀
QUEST_UNUSED_20151016_000761	하지만 그런 것 쯤이야 럼펠스틸스킨의 마법으로 해결할 수 있었습니다.{nl}순전히 화살이 그렇게 된 건 리디아 샤펜의 화살은 마족에게 저항하는 힘이 있었기 때문이었지요.{nl}	하지만 그런 것 쯤이야 럼펠스틸스킨의 마법으로 해결할 수 있었습니다.{nl}순전히 화살이 그렇게 된 건 리디아 샤펜의 화살은 마족에게 저항하는 힘이 있었기 때문이었지요.{nl}	QUEST_UNUSED_20151001_000461		{nl}화살이 그렇게 된 것은 럼펠스틸스킨의 탓입니다. 럼펠스틸스킨의 마력은 화살을 달까지 날게하고 또한 보존도 하였지만, 리디아 샤펜의 화살은 애초에 마족에 저항하는 상극의 성질을 지니고 있었습니다. 럼펠스틸스킨은 그것을 모르고 자신이 타는 동안에 그의 마력을 끊임없이 불어넣어 화살을 날게하고 한편으로 지켰지만, 한순간 화살과 접촉이 끊기자 마력도 끊겼고, 그러자 그간 마력으로 유지되던 화살은 마치 전체가 녹으로 된 물질이 형체만 유지하다가 녹가루 먼지로 화하는 것처럼 스러지고 만 것입니다.	기둥에 새겨진 글귀
QUEST_UNUSED_20151016_000762	그렇습니다. 럼펠스틸스킨은 마족이었던 것입니다.{nl}마족의 힘과 화살의 힘이 부딫히면서 천천히 바스라지기 시작한 것입니다.{nl}	그렇습니다. 럼펠스틸스킨은 마족이었던 것입니다.{nl}마족의 힘과 화살의 힘이 부딫히면서 천천히 바스라지기 시작한 것입니다.{nl}				기둥에 새겨진 글귀
QUEST_UNUSED_20151016_000763	그걸 이제서야 깨달은 럼펠스킬스킨은 마구 화가 났지만 달리 어찌 할 도리가 없었습니다.	그걸 이제서야 깨달은 럼펠스킬스킨은 마구 화가 났지만 달리 어찌 할 도리가 없었습니다.				기둥에 새겨진 글귀
QUEST_UNUSED_20151016_000764	{nl}럼펠스틸스킨은 땅으로 돌아오지 못한 채 지금도 달을 향해 날아가고 있습니다.{nl}어쩌면 벌써 돌아와서 리디아 샤펜이 남긴 다른 화살을 찾고 있을지도 모르지요.{nl}	{nl}럼펠스틸스킨은 땅으로 돌아오지 못한 채 지금도 달을 향해 날아가고 있습니다.{nl}어쩌면 벌써 돌아와서 리디아 샤펜이 남긴 다른 화살을 찾고 있을지도 모르지요.{nl}	QUEST_UNUSED_20151001_000463		{nl}{nl}럼펠스틸스킨은 곰곰히 생각해보고 그 이치를 알았지만 이미 때는 늦은 후였습니다. 물론 이 이야기는 인간도 여신도 마족에게도 확인할 길이 없는 전해지는 이야기에 불과하고 어쩌면 럼펠스틸스킨은 지금도 달을 향해 날고 있을지도 모릅니다.	기둥에 새겨진 글귀
QUEST_UNUSED_20151016_000765	이 이야기는 인간도, 여신도, 마족에게도 확인할 길은 없습니다.{nl}물론 달에 갈 수 있다면야 확실해지겠지만요.	이 이야기는 인간도, 여신도, 마족에게도 확인할 길은 없습니다.{nl}물론 달에 갈 수 있다면야 확실해지겠지만요.	QUEST_UNUSED_20151001_000464		{nl}어쩌면 리디아 샤펜이 남긴 다른 화살이 아직 세상에 존재하는지 찾기 위해 숨어서 이 세상을 헤매고 있을지도 모릅니다.	기둥에 새겨진 글귀
QUEST_UNUSED_20151016_000766	아니, 자네는 계시자 아니신가.{nl}반갑네, 반가워.{nl}	아니, 자네는 계시자 아니신가.{nl}반갑네, 반가워.{nl}	QUEST_UNUSED_20151001_000466		계시자님이시로구먼!{nl}반갑네 반가워. 난 케도라오머 상단에서 신입 단원 관리를 맡고 있는 레오폴다스라고 하네. 이렇게 만나다니 정말 반갑네.	레오폴다스
QUEST_UNUSED_20151016_000767	아아, 자네에 대해선 물론 알고 있지.{nl}우리 케도라 상단은 뭐든 알고 있거든.{nl}	아아, 자네에 대해선 물론 알고 있지.{nl}우리 케도라 상단은 뭐든 알고 있거든.{nl}	QUEST_UNUSED_20151001_000467		{nl}이렇게 만난 것도  인연인데, 잠시 이야기나 .. 어떤가?	레오폴다스
QUEST_UNUSED_20151016_000770	어떤가. 같은 여신의 동지끼리 돕는 건?{nl}당당히 우리 케도라 상단의 조력자! 쯤이 되는 것 아니겠나.	어떤가. 같은 여신의 동지끼리 돕는 건?{nl}당당히 우리 케도라 상단의 조력자! 쯤이 되는 것 아니겠나.				레오폴다스
QUEST_UNUSED_20151016_000771	거 정말 고맙네.{nl}일단 옆쪽엔 내 담당인 신입단원들이 있지.{nl}	거 정말 고맙네.{nl}일단 옆쪽엔 내 담당인 신입단원들이 있지.{nl}	QUEST_UNUSED_20151001_000471		시간이 난다면 이 곳 마나하스에서 우리 상단의 일들을 좀 도와준다면 좋겠네.{nl}저쪽에 내 담당인 신입단원들도 있고, 저 아래로 내려가면 유라테나 마르젤리유스의 일도 도울 수 있지.{nl}그렇게 되면 자네도 당당히 케도라오머 상단의 조력자! 쯤이 되는 것이 아니겠나.	레오폴다스
QUEST_UNUSED_20151016_000772	좀 엄격하게 일을 가르치려고 했는데 내 마음이 사실 안 그래. {nl}자네가 살짝 도와줬으면 좋겠어.{nl}	좀 엄격하게 일을 가르치려고 했는데 내 마음이 사실 안 그래. {nl}자네가 살짝 도와줬으면 좋겠어.{nl}				레오폴다스
QUEST_UNUSED_20151016_000774	우리 상단이라고 해도 어려웠던 시절이 없으란 법은 없었지.{nl}지금이 살짝 그런 때라고 해도 되려나?{nl}	우리 상단이라고 해도 어려웠던 시절이 없으란 법은 없었지.{nl}지금이 살짝 그런 때라고 해도 되려나?{nl}	QUEST_UNUSED_20151001_000472		우리 상단이라고 해도 어려웠던 시절이 없으란 법은 없었지.{nl}지금이 살짝 그런 때라고 해도 되려나?{nl}여튼 그래서 이렇게 이 존에 주력하고 있는 것이고.	레오폴다스
QUEST_UNUSED_20151016_000775	그래서 이렇게 이 곳 마나하스에 주력하고 있는 것이고.	그래서 이렇게 이 곳 마나하스에 주력하고 있는 것이고.				레오폴다스
QUEST_UNUSED_20151016_000776	그럼 잘 부탁하겠네.{nl}자네 명성이야 익히 들어 알고 있으니 어려운 일은 아닐 게야.	그럼 잘 부탁하겠네.{nl}자네 명성이야 익히 들어 알고 있으니 어려운 일은 아닐 게야.	QUEST_UNUSED_20151001_000473		다음에 또 보세나.	레오폴다스
QUEST_UNUSED_20151016_000787	놀랍군요. 과거 병사들의 생활상이 적혀있어요. {nl}얼른 이 자료를 기사단 본부에 보내야겠습니다. {nl}	놀랍군요. 과거 병사들의 생활상이 적혀있어요. {nl}얼른 이 자료를 기사단 본부에 보내야겠습니다. {nl}	QUEST_UNUSED_20151001_000491		놀랍군요. 과거 병사들의 생활상이 적혀있어요. {nl}얼른 이 자료를 기사단 본부에 보내야겠습니다. 감사합니다.	빌헬미나 캐리어트
QUEST_UNUSED_20151016_000788	감사의 뜻으로 책 사본을 드리지요.{nl}조금 거친 언어로 쓰여 있지만 저희는 과거의 진상을 알리는 게 목적이니까요.	감사의 뜻으로 책 사본을 드리지요.{nl}조금 거친 언어로 쓰여 있지만 저희는 과거의 진상을 알리는 게 목적이니까요.				빌헬미나 캐리어트
QUEST_UNUSED_20151016_000789	루클리스 부대원의 영혼	루클리스 부대원의 영혼				
QUEST_UNUSED_20151016_000790	퇴각시키지 않으면 전멸당하고 말 겁니다.{nl}반드시 나팔을..	퇴각시키지 않으면 전멸당하고 말 겁니다.{nl}반드시 나팔을..	QUEST_UNUSED_20151001_000497		퇴각시키지 않으면 전멸당하고 말 겁니다.{nl}나팔을..	루클리스 부대원의 영혼
QUEST_UNUSED_20151016_000791	칼리스 기사단이라고? 좋아. {nl}대지의 요새는 나라면 모를까, 왕국군이 많아서 그냥은 못들어가.{nl}하지만 내 계획을 도와준다면 함께 데려가 줄 순 있어.{nl}	칼리스 기사단이라고? 좋아. {nl}대지의 요새는 나라면 모를까, 왕국군이 많아서 그냥은 못들어가.{nl}하지만 내 계획을 도와준다면 함께 데려가 줄 순 있어.{nl}	QUEST_UNUSED_20151001_000522		칼리스 기사단이라고? 좋아.{nl}우리가 널 완전히 믿진 못하겠지만 내 계획을 도와준다면 함께 데려가 줄 용의는 있어.{nl}	도굴꾼 아만다
QUEST_UNUSED_20151016_000792	자.. 아까 그 비밀 이야기 말인데..{nl}	자.. 아까 그 비밀 이야기 말인데..{nl}	QUEST_UNUSED_20151001_000523		대지의 요새가 루클리스 군의 마지막 저항지였다는 건 알고 있지?{nl}개미굴 처럼 땅 속을 파서 만든 곳이지.{nl}	도굴꾼 아만다
QUEST_UNUSED_20151016_000793	대지의 요새는 루클리스가 여신께 받은 보물을 지키기 위한 것이라는 이야기도 있어.{nl}	대지의 요새는 루클리스가 여신께 받은 보물을 지키기 위한 것이라는 이야기도 있어.{nl}	QUEST_UNUSED_20151001_000524		지금은 왕국군들이 철통같이 지키고 있어.{nl}이상하지 않아?{nl}	도굴꾼 아만다
QUEST_UNUSED_20151016_000794	생각해 봐. 이상하지 않아?{nl}개미굴 처럼 땅 속을 파서 만든 엄청난 곳을 왕국군이 철통같이 지키고 있다고.{nl}	생각해 봐. 이상하지 않아?{nl}개미굴 처럼 땅 속을 파서 만든 엄청난 곳을 왕국군이 철통같이 지키고 있다고.{nl}	QUEST_UNUSED_20151001_000525		반란은 400년 전의 일이고 지금은 신수의 날이다 뭐다 해서 병력도 부족하잖아.{nl}이 도시도 그렇고 아무리 역사적으로 의미가 있어도 그렇게까지 지켜야 할 필요가 있냐는 거야.{nl}	도굴꾼 아만다
QUEST_UNUSED_20151016_000795	칼리스 기사단은 거기에 주목해서 뭔가 있지 않을까 궁금한가봐.{nl}그들은 대지의 요새만 조사해 주면 마음대로 움직여도 못본 척 해주겠다고 했어.{nl}	칼리스 기사단은 거기에 주목해서 뭔가 있지 않을까 궁금한가봐.{nl}그들은 대지의 요새만 조사해 주면 마음대로 움직여도 못본 척 해주겠다고 했어.{nl}	QUEST_UNUSED_20151001_000528		아, 물론 난 왕국군 몰래 대지의 요새에 있는 보물이 가득한 방으로 들어갈 거야.{nl}분명 군자금이니 뭐니 엄청난 것을 잔뜩 쌓아 놓고 있을 거라고.{nl}	도굴꾼 아만다
QUEST_UNUSED_20151016_000796	아, 물론 난 루클리스의 보물을 찾으러 갈 거야.{nl}분명 여신께 받은 것이니 엄청난 물건일 거라고.{nl}	아, 물론 난 루클리스의 보물을 찾으러 갈 거야.{nl}분명 여신께 받은 것이니 엄청난 물건일 거라고.{nl}	QUEST_UNUSED_20151001_000529		일단 집결지에 있는 루클리스 시대의 기록물들을 모아줘.{nl}저길 지키고 있는 가고일을 뚫을려면 그게 필요하거든.	도굴꾼 아만다
QUEST_UNUSED_20151016_000797	어쨌든 나와 함께 하는 거지?{nl}일단 집결지에 있는 루클리스 시대의 기록물들을 모아줘.{nl}저길 지키고 있는 가고일을 뚫을려면 그게 필요하거든.	어쨌든 나와 함께 하는 거지?{nl}일단 집결지에 있는 루클리스 시대의 기록물들을 모아줘.{nl}저길 지키고 있는 가고일을 뚫을려면 그게 필요하거든.				도굴꾼 아만다
QUEST_UNUSED_20151016_000812	누군가의 기록	누군가의 기록				
QUEST_UNUSED_20151016_000813	무언가가 새겨진 기둥	무언가가 새겨진 기둥				
QUEST_UNUSED_20151016_000815	신비한 빛을 내는 결정이 아주 밝은 빛을 내기 시작합니다!	신비한 빛을 내는 결정이 아주 밝은 빛을 내기 시작합니다!				
QUEST_UNUSED_20151016_000816	기둥의 비밀은 숫자 3개	기둥의 비밀은 숫자 3개				
QUEST_UNUSED_20151016_000817	기둥에 새겨진 인물	기둥에 새겨진 인물				
QUEST_UNUSED_20151016_000818	기둥의 글귀는 무엇?	기둥의 글귀는 무엇?				
QUEST_UNUSED_20151016_000821	기둥을 수리하는 중	기둥을 수리하는 중				
QUEST_UNUSED_20151016_000822	기둥 조각 찾기	기둥 조각 찾기				
QUEST_UNUSED_20151016_000824	나중에 물어 본다	나중에 물어 본다	QUEST_LV_0100_20150317_002379		종료	
QUEST_UNUSED_20151016_000825	가보겠다고 한다	가보겠다고 한다				
QUEST_UNUSED_20151016_000829	금방 다녀오겠다고 한다	금방 다녀오겠다고 한다				
QUEST_UNUSED_20151016_000830	불 켜는 중	불 켜는 중				
QUEST_UNUSED_20151016_000831	들러보겠다고 한다	들러보겠다고 한다	QUEST_LV_0100_20150317_002398		수락	
QUEST_UNUSED_20151016_000832	굳이 필요 없다고 한다	굳이 필요 없다고 한다	QUEST_LV_0100_20150317_002379		종료	
QUEST_UNUSED_20151016_000833	기다리면 올거라고 한다	기다리면 올거라고 한다	QUEST_LV_0100_20150317_002379		종료	
QUEST_UNUSED_20151016_000834	누군가의 기록이 담긴 기둥이 더 있을 것 같습니다. 기둥을 살펴 보세요. 기둥의 글귀는 신비한 빛을 내는 결정이 있다면 어두워도 읽을 수 있을 것입니다.	누군가의 기록이 담긴 기둥이 더 있을 것 같습니다. 기둥을 살펴 보세요. 기둥의 글귀는 신비한 빛을 내는 결정이 있다면 어두워도 읽을 수 있을 것입니다.	QUEST_UNUSED_20151001_000695		누군가의 기록이 담긴 기둥이 더 있을 것 같습니다. 기둥을 살펴 보세요. 기둥의 글귀는 야광충의 빛이 있다면 어두워도 읽을 수 있을 것입니다.	
QUEST_UNUSED_20151016_000839	루클리스 시대에 남겨진 책들이 흩어져 있습니다. 읽을 수 있을 만한 책을 찾아보세요.	루클리스 시대에 남겨진 책들이 흩어져 있습니다. 읽을 수 있을 만한 책을 찾아보세요.				
QUEST_UNUSED_20151016_000840	이 책들을 빌헬미나 캐리어트에게 전해 주면 보상을 받을 수 있을 것 같습니다.	이 책들을 빌헬미나 캐리어트에게 전해 주면 보상을 받을 수 있을 것 같습니다.	QUEST_UNUSED_20150717_000290		빌헬미나 캐리어트와 대화하세요	
QUEST_UNUSED_20151016_000841	여신의 품으로 돌아가지 못하고 떠도는 루클리스 부대 병사 영혼이 보입니다. 그와 대화하세요	여신의 품으로 돌아가지 못하고 떠도는 루클리스 부대 병사 영혼이 보입니다. 그와 대화하세요	QUEST_UNUSED_20151001_000732		루클리스 부대 병사 영혼과 대화하세요	
QUEST_UNUSED_20151016_000842	루클리스 부대 병사의 영혼은 퇴각을 알리지 못한 게 한이 되는 것 같습니다. 나팔을 불어 루클리스 부대 병사 영혼들에게 퇴각 명령 알리세요.	루클리스 부대 병사의 영혼은 퇴각을 알리지 못한 게 한이 되는 것 같습니다. 나팔을 불어 루클리스 부대 병사 영혼들에게 퇴각 명령 알리세요.	QUEST_UNUSED_20151001_000734		나팔을 불어 루클리스 부대 병사 영혼들에게 퇴각 명령 알리세요.	
QUEST_UNUSED_20151016_000844	이주민 보웨인과 대화	이주민 보웨인과 대화				
QUEST_UNUSED_20151016_000846	이주민 브로펜과 대화	이주민 브로펜과 대화				
QUEST_UNUSED_20151016_000852	촌장 로마나스와 대화	촌장 로마나스와 대화				
QUEST_UNUSED_20151016_000854	관리관 류타스와 대화	관리관 류타스와 대화				
QUEST_UNUSED_20151016_000859	오르샤 방문	오르샤 방문				
QUEST_UNUSED_20151016_000861	이네사 해먼데일과 대화	이네사 해먼데일과 대화				
QUEST_UNUSED_20151016_000863	이주민 이즈나와 대화	이주민 이즈나와 대화				
QUEST_UNUSED_20151016_000874	이주민 이바나유와 대화	이주민 이바나유와 대화				
QUEST_UNUSED_20151016_000878	이주민 달라나스와 대화	이주민 달라나스와 대화				
QUEST_UNUSED_20151016_000880	제미나 여신상에 경배	제미나 여신상에 경배				
QUEST_UNUSED_20151022_000884	자. 방금 네가 모아 온 기록물들을 빌헬미나에게 전해 주겠어?{nl}우리가 가고일을 뚫고 들어갈 수 있도록 도와준댔으니까, 올 땐 잊지 말고 뭐라도 꼭 받아와.	자. 방금 네가 모아 온 기록물들을 빌헬미나에게 전해 주겠어?{nl}우리가 가고일을 뚫고 들어갈 수 있도록 도와준댔으니까, 올 땐 잊지 말고 뭐라도 꼭 받아와.	QUEST_LV_0200_20151001_009136		자. 방금 네가 모아 온 기록물들을 빌헬미나에게 전해 주겠어?{nl}우리가 가고일을 뚫고 갈 수 있도록 도와준댔으니까 올땐 잊지 말고 뭐라도 꼭 받아와.	도굴꾼 아만다
QUEST_UNUSED_20151022_000891	계시자님께서 석화 탐지기를 고치시고 나면, 제게 꼭 다시 들러 주세요.{nl}꼭 드리고 싶은 이야기가 있거든요.	계시자님께서 석화 탐지기를 고치시고 나면, 제게 꼭 다시 들러 주세요.{nl}꼭 드리고 싶은 이야기가 있거든요.	QUEST_LV_0300_20151001_000227		계시자님께서 석화 탐지기를 고치시고 나면, 제게 다시 들러 주세요.{nl}꼭 드리고 싶은 이야기가 있거든요.	큐폴 메일레
QUEST_UNUSED_20151022_000892	정성을 다해 한 분씩 전부 인도할 겁니다.{nl}계시자님의 앞길에 여신의 은총이 가득하길.	정성을 다해 한 분씩 전부 인도할 겁니다.{nl}계시자님의 앞길에 여신의 은총이 가득하길.	QUEST_LV_0300_20151001_000237		정성을 다해 한 분씩 인도할 예정입니다.{nl}계시자님의 앞길에 여신의 은총이 가득하길.	큐폴 메일레
QUEST_UNUSED_20151022_000893	움직이지도, 떠나지도 못하는 몸 따위 어찌 된들 무슨 상관인가.{nl}그저 쉬고 싶을 뿐..	움직이지도, 떠나지도 못하는 몸 따위 어찌 된들 무슨 상관인가.{nl}그저 쉬고 싶을 뿐..	QUEST_LV_0300_20151001_000242		움직이지도, 떠나지도 못하는 몸 따위 어찌 된 들 무슨 상관인가.{nl}그냥 좀 쉬고 싶을 뿐..	마족 쉬트리가일라
QUEST_UNUSED_20151022_000894	[클레로스의 고난]	[클레로스의 고난]				기둥에 적힌 글귀
QUEST_UNUSED_20151022_000896	도무지 우리 상단에 대해 모르겠다는 표정이군.{nl}	도무지 우리 상단에 대해 모르겠다는 표정이군.{nl}	QUEST_UNUSED_20151016_000768		우린 별의 탑, 대성당 같은 대형 공사의 자재를 공급해 온 유서깊은 상단이야.{nl}전부 여신의 뜻이지. 역사를 뒤에서 보좌해왔다고나 할까? {nl}	레오폴다스
QUEST_UNUSED_20151022_000897	흠. 혹시 대성당이라던가 마법사의 탑을 본 적이 있나?{nl}아니면 페디미안의 거대 여신상 같은 것 말이다.{nl}	흠. 혹시 대성당이라던가 마법사의 탑을 본 적이 있나?{nl}아니면 페디미안의 거대 여신상 같은 것 말이다.{nl}	QUEST_UNUSED_20151016_000769		아, 난 상단의 신입 단원 관리를 맡고 있네.{nl}신수의 날에 막대한 피해를 입어서 신입들까지 동원해가며 피해를 복구하고 있지.{nl}	레오폴다스
QUEST_UNUSED_20151022_000898	그렇게 큰 공사를 일개 개인이 할 수 있을 것 같나?{nl}물론 아니지. 왕국이 나서더라도 그런 엄청난 자재들을 대는 건 힘들껄?{nl}	그렇게 큰 공사를 일개 개인이 할 수 있을 것 같나?{nl}물론 아니지. 왕국이 나서더라도 그런 엄청난 자재들을 대는 건 힘들껄?{nl}	QUEST_UNUSED_20151016_000770		어떤가. 같은 여신의 동지끼리 돕는 건?{nl}당당히 우리 케도라 상단의 조력자! 쯤이 되는 것 아니겠나.	레오폴다스
